block_id,drug_row,drug_col,Row,Col,conc_r,conc_c,replicate,conc_r_unit,line,response,conc_c_unit
Everolimus_AZD5363,Everolimus,AZD5363,3,3,0.4,0.4,1,uM,D104T01,86.88654217569004,uM
Everolimus_AZD5363,Everolimus,AZD5363,3,3,0.4,0.4,1,uM,D105T01,84.26608331756012,uM
Everolimus_AZD5363,Everolimus,AZD5363,3,3,0.4,0.4,1,uM,D114T01,88.91555453413534,uM
Everolimus_AZD5363,Everolimus,AZD5363,3,3,0.4,0.4,1,uM,D115T01,57.82576189320658,uM
Everolimus_AZD5363,Everolimus,AZD5363,3,3,0.4,0.4,1,uM,D131T01,66.79953052151077,uM
Everolimus_AZD5363,Everolimus,AZD5363,3,3,0.4,0.4,1,uM,D134T01,57.69190543011962,uM
Everolimus_AZD5363,Everolimus,AZD5363,3,3,0.4,0.4,1,uM,D135T01,64.14691871237792,uM
Everolimus_AZD5363,Everolimus,AZD5363,3,4,0.4,0.08,1,uM,D013T01,99.53450483710375,uM
Everolimus_AZD5363,Everolimus,AZD5363,3,4,0.4,0.08,1,uM,D019T01,89.6365224611668,uM
Everolimus_AZD5363,Everolimus,AZD5363,3,4,0.4,0.08,1,uM,D080T01,97.92973820804795,uM
Everolimus_AZD5363,Everolimus,AZD5363,3,4,0.4,0.08,1,uM,D090T01,93.91548450194279,uM
Everolimus_AZD5363,Everolimus,AZD5363,3,4,0.4,0.08,1,uM,D092T01,73.59955992881318,uM
Everolimus_AZD5363,Everolimus,AZD5363,3,4,0.4,0.08,1,uM,D093N11,196.3306185180894,uM
Everolimus_AZD5363,Everolimus,AZD5363,3,4,0.4,0.08,1,uM,D104T01,93.38906962015821,uM
